ActualRel ActualDeg KINGDeg IBD1 IBD2 ERSADeg ERSARel PONDDeg
HC 4 3 0.1876 0.0011 4 NA 4 
HV 3 3 0.225 0.0038 3 CO 4 
HV 3 3 0.2975 0.0064 3 CO 3 
HV 3 3 0.2547 0.0 3 CO 3 
PO PO PO 0.9837 0.014 PO PO PO 
GP 2 2 0.5795 0.0047 2 HS 2 
GP 2 2 0.5213 0.0057 ERSAdeg ERSArel 2 
GP 2 2 0.4603 0.0075 2 HS 2 
PO PO PO 0.991 0.0063 PO PO PO 
PO PO PO 0.9892 0.0093 PO PO PO 
MHS 2 2 0.4962 0.0025 3 CO 2 
HV 3 3 0.2911 0.0039 3 CO 3 
HV 3 3 0.2623 0.0032 3 CO 3 
HV 3 3 0.2291 0.0017 3 CO 4 
MHS 2 2 0.4836 0.0618 2 HS 2 
HV 3 3 0.3254 0.0032 3 CO 3 
HV 3 3 0.3102 0.0032 3 CO 3 
HV 3 3 0.3136 0.0 3 CO 3 
MHS 2 2 0.5398 0.0133 2 HS 2 
PO PO PO 0.9938 0.0062 PO PO PO 
PO PO PO 0.9903 0.0092 PO PO PO 
PO PO PO 0.9814 0.0179 PO PO PO 
PO PO PO 0.978 0.0186 PO PO PO 
PO PO PO 0.9748 0.0226 PO PO PO 
PO PO PO 0.9842 0.0139 PO PO PO 
MHS 2 2 0.5966 0.0173 2 HS 2 
MHS 2 2 0.5791 0.0023 2 HS 2 
MHS 2 2 0.5762 0.0 2 HS 2 
PO PO PO 0.991 0.0088 PO PO PO 
PO PO PO 0.9878 0.0117 PO PO PO 
PO PO PO 0.9922 0.0051 PO PO PO 
MHS 2 2 0.5288 0.0115 2 HS 2 
MHS 2 2 0.4893 0.007 2 HS 2 
PO PO PO 0.9713 0.0264 PO PO PO 
PO PO PO 0.9883 0.011 PO PO PO 
PO PO PO 0.9771 0.0225 PO PO PO 
GP 2 2 0.5929 0.01 3 CO 2 
PO PO PO 0.9823 0.0175 PO PO PO 
PO PO PO 0.9809 0.0183 PO PO PO 
PO PO PO 0.9764 0.0217 PO PO PO 
MHS 2 2 0.4521 0.0039 3 CO 2 
PO PO PO 0.9746 0.0225 PO PO PO 
PO PO PO 0.9603 0.0371 PO PO PO 
PO PO PO 0.9836 0.0134 PO PO PO 
PO PO PO 0.9751 0.0196 PO PO PO 
PO PO PO 0.9457 0.0508 PO PO PO 
MHS 2 2 0.4918 0.006 3 CO 2 
MHS 2 2 0.509 0.006 3 CO 2 
MHS 2 2 0.5198 0.0038 3 CO 2 
PO PO PO 0.9831 0.0151 PO PO PO 
PO PO PO 0.9722 0.0253 PO PO PO 
PO PO PO 0.9699 0.0298 PO PO PO 
MHS 2 2 0.5287 0.0161 3 CO 2 
MHS 2 2 0.4847 0.0071 3 CO 2 
MHS 2 2 0.5263 0.0098 3 CO 2 
PO PO PO 0.974 0.0223 FS FS PO 
PO PO PO 0.9828 0.0154 PO PO PO 
GP 2 2 0.4559 0.0122 2 HS 2 
GP 2 2 0.5249 0.0056 3 CO 2 
GP 2 2 0.5102 0.0021 2 HS 2 
PO PO PO 0.9903 0.0078 PO PO PO 
PO PO PO 0.9908 0.0081 PO PO PO 
PO PO PO 0.9889 0.0109 PO PO PO 
PO PO PO 0.9816 0.0175 PO PO PO 
PO PO PO 0.9919 0.0058 PO PO PO 
PO PO PO 0.9903 0.0088 PO PO PO 
MHS 2 2 0.473 0.0112 3 CO 2 
HV 3 3 0.2732 0.006 3 CO 3 
HV 3 3 0.3082 0.0059 3 CO 3 
HV 3 3 0.2612 0.0019 3 CO 3 
MHS 2 2 0.5852 0.008 3 CO 2 
HV 3 2 0.3302 0.0251 3 CO 3 
HV 3 3 0.3333 0.0033 3 CO 3 
HV 3 3 0.3006 0.0017 3 CO 3 
MHS 2 2 0.4827 0.0097 3 CO 2 
HV 3 2 0.3036 0.0251 3 CO 3 
HV 3 3 0.2878 0.0013 3 CO 3 
HV 3 3 0.2586 0.0052 3 CO 3 
MHS 2 2 0.5197 0.007 2 HS 2 
HV 3 2 0.2885 0.0372 3 CO 3 
HV 3 3 0.3192 0.0 3 CO 3 
HV 3 3 0.2778 0.0074 3 CO 3 
MHS 2 2 0.517 0.028 2 HS 2 
HV 3 3 0.3154 0.0014 3 CO 3 
HV 3 3 0.3022 0.002 3 CO 3 
HV 3 3 0.3222 0.001 3 CO 3 
MHS 2 2 0.5879 0.0131 2 HS 2 
HV 3 3 0.3092 0.0 3 CO 3 
HV 3 3 0.3194 0.0087 3 CO 3 
HV 3 2 0.3478 0.0041 3 CO 3 
MHS 2 2 0.5355 0.0061 2 HS 2 
MHS 2 2 0.542 0.0102 2 HS 2 
MHS 2 2 0.5404 0.0106 2 HS 2 
FS FS FS 0.5137 0.2799 FS FS FS 
FS FS FS 0.5088 0.1897 ERSAdeg ERSArel FS 
MHS 2 2 0.4549 0.0153 3 CO 2 
MHS 2 2 0.5782 0.012 2 HS 2 
MHS 2 2 0.5442 0.0115 2 HS 2 
MHS 2 2 0.5105 0.0231 2 HS 2 
MHS 2 2 0.5051 0.0041 3 CO 2 
MHS 2 2 0.4675 0.0 3 CO 2 
FS FS FS 0.4467 0.2335 FS FS FS 
PO PO PO 0.9932 0.0054 PO PO PO 
PO PO PO 0.9748 0.0238 PO PO PO 
PO PO PO 0.9699 0.0298 PO PO PO 
PO PO PO 0.9924 0.0073 PO PO PO 
MHS 2 2 0.6262 0.0025 2 HS 2 
MHS 2 2 0.5678 0.0114 2 HS 2 
MHS 2 2 0.6109 0.0051 2 HS 2 
MHS 2 2 0.5158 0.0036 3 CO 2 
MHS 2 2 0.5293 0.0092 2 HS 2 
MHS 2 2 0.5986 0.0153 2 HS 2 
PO PO PO 0.9841 0.0153 PO PO PO 
PO PO PO 0.9825 0.0175 PO PO PO 
PO PO PO 0.9365 0.0608 PO PO PO 
GP 2 2 0.6705 0.0293 FS FS 2 
GP 2 2 0.4937 0.0185 2 HS 2 
PO PO PO 0.981 0.0164 PO PO PO 
GP 2 2 0.461 0.0123 3 CO 2 
GP 2 2 0.476 0.0233 2 HS 2 
GP 2 2 0.5717 0.0122 2 HS 2 
GP 2 2 0.519 0.0046 2 HS 2 
PO PO PO 0.9921 0.0075 PO PO PO 
PO PO PO 0.978 0.022 PO PO PO 
GP 2 2 0.4791 0.0051 2 HS 2 
MHS 2 2 0.4975 0.0244 2 HS 2 
HV 3 2 0.4168 0.002 3 CO 3 
HV 3 3 0.308 0.002 3 CO 3 
MHS 2 2 0.5742 0.0089 2 HS 2 
HV 3 2 0.3972 0.0038 3 CO 3 
HC 4 3 0.2469 0.0041 3 CO 3 
HV 3 3 0.3059 0.0039 3 CO 3 
HC 4 3 0.1769 0.0 4 NA 4 
HV 3 3 0.2934 0.0106 3 CO 3 
MHS 2 2 0.5477 0.0084 2 HS 2 
HV 3 3 0.3006 0.0046 3 CO 3 
HV 3 3 0.2765 0.0 3 CO 3 
HV 3 3 0.3187 0.0044 3 CO 3 
HV 3 3 0.3361 0.0 3 CO 3 
MHS 2 2 0.5759 0.0032 2 HS 2 
HV 3 3 0.3022 0.0012 3 CO 3 
HC 4 3 0.1975 0.0069 4 NA 4 
HV 3 3 0.316 0.0017 3 CO 3 
HV 3 3 0.3128 0.0141 ERSAdeg ERSArel 3 
HC 4 4 0.1708 0.0015 4 NA 4 
HV 3 2 0.3431 0.0198 3 CO 3 
HC 4 3 0.2309 0.0018 3 CO 4 
HV 3 3 0.2694 0.0065 3 CO 3 
MHS 2 2 0.5128 0.0057 3 CO 2 
HV 3 3 0.2954 0.0064 3 CO 3 
PO PO PO 0.9898 0.0091 PO PO PO 
PO PO PO 0.9819 0.0181 PO PO PO 
PO PO PO 0.991 0.0084 PO PO PO 
PO PO PO 0.993 0.007 PO PO PO 
PO PO PO 0.9933 0.0061 PO PO PO 
PO PO PO 0.988 0.0106 PO PO PO 
FS FS FS 0.5208 0.2444 FS FS FS 
FS FS FS 0.5361 0.2579 FS FS FS 
FS FS FS 0.4471 0.3175 FS FS FS 
MHS 2 2 0.4614 0.0141 3 CO 2 
FS FS FS 0.5042 0.3291 FS FS FS 
FS FS FS 0.5158 0.2329 FS FS FS 
MHS 2 2 0.513 0.0188 2 HS 2 
FS FS FS 0.5344 0.1681 ERSAdeg ERSArel FS 
MHS 2 2 0.588 0.0149 2 HS 2 
MHS 2 2 0.5425 0.0067 2 HS 2 
PO PO PO 0.9845 0.0139 PO PO PO 
PO PO PO 0.9863 0.012 PO PO PO 
PO PO PO 0.9866 0.0124 PO PO PO 
MHS 2 2 0.555 0.002 2 HS 2 
MHS 2 2 0.4594 0.004 3 CO 2 
PO PO PO 0.9907 0.0091 PO PO PO 
PO PO PO 0.9775 0.0212 PO PO PO 
PHS 2 2 0.4871 0.0061 2 AV 2 
PO PO PO 0.9841 0.0151 PO PO PO 
PO PO PO 0.9782 0.0218 PO PO PO 
PO PO PO 0.9895 0.009 PO PO PO 
PO PO PO 0.9918 0.007 PO PO PO 
MHS 2 2 0.6285 0.0037 2 HS 2 
MHS 2 2 0.555 0.0143 2 HS 2 
PO PO PO 0.9732 0.024 PO PO PO 
GP 2 2 0.5477 0.0094 2 HS 2 
PO PO PO 0.9825 0.0153 PO PO PO 
GP 2 2 0.6515 0.0175 2 AV 2 
GP 2 2 0.6212 0.0153 2 HS 2 
PO PO PO 0.964 0.0349 PO PO PO 
GP 2 2 0.4699 0.0131 2 HS 2 
PO PO PO 0.9795 0.0185 PO PO PO 
PO PO PO 0.9724 0.0249 PO PO PO 
GP 2 2 0.4791 0.0184 2 HS 2 
GP 2 2 0.5221 0.0169 2 HS 2 
MHS 2 2 0.6467 0.0033 2 HS 2 
HV 3 2 0.3479 0.0127 3 CO 3 
HC 4 3 0.2687 0.0047 3 HV 3 
HC 4 3 0.2329 0.002 4 NA 4 
HV 3 2 0.4681 0.0045 2 HS 2 
HV 3 2 0.4206 0.0168 3 CO 2 
MHS 2 2 0.5371 0.0382 2 HS 2 
HV 3 2 0.3568 0.002 3 CO 3 
HC 4 3 0.2299 0.003 4 NA 4 
HC 4 4 0.1644 0.003 4 NA 4 
HV 3 2 0.3426 0.0068 3 CO 3 
HV 3 2 0.3482 0.007 3 CO 3 
MHS 2 2 0.5988 0.0114 2 HS 2 
HV 3 2 0.3956 0.0108 3 CO 3 
HC 4 3 0.2327 0.0027 3 CO 4 
HV 3 2 0.3996 0.0103 3 CO 3 
HC 4 3 0.2158 0.0039 4 NA 4 
HV 3 3 0.3089 0.0012 3 CO 3 
MHS 2 2 0.5469 0.0158 2 HS 2 
HV 3 2 0.3629 0.0159 3 CO 3 
HV 3 2 0.3603 0.0179 3 CO 3 
MHS 2 2 0.4542 0.0538 2 HS 2 
HV 3 3 0.297 0.0064 3 CO 3 
HC 4 3 0.1895 0.0011 4 NA 4 
HC 4 3 0.2234 0.0053 4 NA 4 
HV 3 3 0.2986 0.014 3 CO 3 
HV 3 3 0.3254 0.0063 3 CO 3 
MHS 2 2 0.5906 0.0405 2 HS 2 
HV 3 2 0.3683 0.0062 3 CO 3 
HV 3 2 0.3562 0.0136 3 CO 3 
PO PO PO 0.9891 0.01 PO PO PO 
PO PO PO 0.9751 0.0244 PO PO PO 
PO PO PO 0.9831 0.0146 PO PO PO 
PO PO PO 0.9662 0.0326 PO PO PO 
PO PO PO 0.9901 0.0099 PO PO PO 
PO PO PO 0.9509 0.0472 PO PO PO 
PO PO PO 0.9875 0.0113 PO PO PO 
PO PO PO 0.992 0.0069 PO PO PO 
MHS 2 2 0.4694 0.0128 2 HS 2 
PO PO PO 0.9944 0.0046 PO PO PO 
PO PO PO 0.9853 0.0139 PO PO PO 
PO PO PO 0.9976 0.0016 PO PO PO 
PO PO PO 0.9889 0.0095 PO PO PO 
PO PO PO 0.9682 0.0305 PO PO PO 
PO PO PO 0.9812 0.0171 PO PO PO 
GP 2 2 0.5012 0.0181 2 HS 2 
GP 2 2 0.5028 0.006 2 HS 2 
PO PO PO 0.9922 0.0078 PO PO PO 
PO PO PO 0.9929 0.0071 PO PO PO 
GP 2 2 0.5777 0.0099 2 HS 2 
GP 2 2 0.5294 0.0051 2 HS 2 
GP 2 2 0.5222 0.0085 2 AV 2 
PO PO PO 0.9759 0.0241 PO PO PO 
PO PO PO 0.9878 0.011 PO PO PO 
PHS 2 2 0.5227 0.0035 2 AV 2 
HV 3 3 0.3191 0.0131 3 CO 3 
HV 3 3 0.2433 0.0089 3 HV 3 
PHS 2 2 0.5261 0.008 2 AV 2 
HV 3 3 0.31 0.0025 3 CO 3 
HC 4 3 0.2234 0.0209 3 CO 4 
HC 4 3 0.1844 0.001 4 NA 4 
HC 4 3 0.185 0.0 4 NA 4 
HV 3 3 0.2581 0.0061 3 HV 3 
HC 4 3 0.1876 0.0021 4 NA 4 
HC 4 3 0.1932 0.0 4 NA 4 
HC 4 4 0.1475 0.0 4 NA 4 
HV 3 3 0.3258 0.0107 3 CO 3 
HV 3 3 0.2809 0.0 3 CO 3 
HV 3 3 0.2823 0.0022 3 HV 3 
PHS 2 2 0.5129 0.0077 2 AV 2 
HV 3 3 0.3103 0.003 3 CO 3 
HV 3 3 0.2155 0.003 4 NA 4 
PHS 2 2 0.545 0.009 2 HS 2 
HV 3 3 0.3367 0.0 3 CO 3 
HV 3 3 0.2611 0.0014 3 HV 3 
PHS 2 2 0.5429 0.0011 2 AV 2 
HV 3 3 0.3303 0.0016 3 CO 3 
HV 3 3 0.3074 0.0011 3 CO 3 
HV 3 2 0.3516 0.0018 ERSAdeg ERSArel 3 
PHS 2 2 0.5541 0.0145 2 AV 2 
PHS 2 2 0.5172 0.0099 2 GP 2 
HV 3 3 0.2934 0.0153 3 HV 3 
HV 3 3 0.287 0.0038 3 CO 3 
HV 3 3 0.3301 0.0054 3 CO 3 
PHS 2 2 0.55 0.0012 2 AV 2 
HV 3 3 0.3358 0.0025 3 CO 3 
HV 3 3 0.287 0.0058 3 CO 3 
HV 3 3 0.3311 0.0011 3 GGP 3 
PHS 2 2 0.6032 0.018 2 HS 2 
PO PO PO 0.9727 0.0271 PO PO PO 
PO PO PO 0.9775 0.0215 PO PO PO 
PO PO PO 0.9703 0.0272 PO PO PO 
PO PO PO 0.9962 0.0031 PO PO PO 
PO PO PO 0.9972 0.0024 PO PO PO 
PO PO PO 0.993 0.0051 PO PO PO 
PO PO PO 0.9959 0.0039 PO PO PO 
PO PO PO 0.9824 0.0152 ERSAdeg ERSArel PO 
PHS 2 2 0.4228 0.005 2 AV 2 
PHS 2 2 0.4142 0.0089 2 AV 3 
PO PO PO 0.9567 0.0402 PO PO PO 
GP 2 2 0.5512 0.0054 2 HS 2 
PO PO PO 0.955 0.0435 PO PO PO 
GP 2 2 0.5656 0.0112 2 HS 2 
GP 2 2 0.5596 0.0075 2 HS 2 
GP 2 2 0.5141 0.001 3 CO 2 
PO PO PO 0.9709 0.0291 PO PO PO 
PO PO PO 0.9879 0.0115 PO PO PO 
PO PO PO 0.9851 0.0149 PO PO PO 
PO PO PO 0.9956 0.0043 PO PO PO 
PO PO PO 0.9815 0.0185 PO PO PO 
PO PO PO 0.9897 0.0099 PO PO PO 
PO PO PO 0.9841 0.0148 PO PO PO 
PO PO PO 0.9933 0.0067 PO PO PO 
PO PO PO 0.9917 0.0077 PO PO PO 
PHS 2 2 0.5691 0.0198 2 GP 2 
PHS 2 2 0.5234 0.0056 2 AV 2 
PHS 2 2 0.549 0.0103 2 AV 2 
PHS 2 2 0.5334 0.0044 2 AV 2 
FS FS FS 0.4794 0.161 FS FS FS 
PHS 2 2 0.5773 0.0085 2 GP 2 
PHS 2 2 0.5374 0.003 2 AV 2 
PHS 2 2 0.467 0.0028 2 AV 2 
PHS 2 2 0.5537 0.0048 FS FS 2 
PO PO PO 0.9413 0.0566 PO PO PO 
PO PO PO 0.9786 0.02 PO PO PO 
PO PO PO 0.9887 0.0088 PO PO PO 
PO PO PO 0.978 0.0208 PO PO PO 
GP 2 2 0.407 0.004 2 HS 3 
MHS 2 2 0.5781 0.0056 2 HS 2 
MHS 2 2 0.4921 0.0093 2 HS 2 
MHS 2 2 0.5395 0.01 2 HS 2 
HV 3 3 0.2522 0.0013 3 CO 3 
MHS 2 2 0.5139 0.0094 2 HS 2 
HV 3 3 0.2371 0.0015 3 HV 4 
MHS 2 2 0.4945 0.0085 2 HS 2 
HV 3 3 0.2699 0.0026 3 CO 3 
PO PO PO 0.9908 0.0078 PO PO PO 
PO PO PO 0.9959 0.0041 PO PO PO 
PO PO PO 0.9781 0.0201 PO PO PO 
PO PO PO 0.9885 0.0095 PO PO PO 
PO PO PO 0.9819 0.0144 PO PO PO 
GP 2 2 0.453 0.0044 2 HS 2 
GP 2 2 0.5288 0.0115 2 HS 2 
GP 2 2 0.5187 0.0088 2 AV 2 
PO PO PO 0.9772 0.0218 PO PO PO 
GP 2 2 0.483 0.0053 2 HS 2 
GP 2 2 0.5458 0.0073 2 HS 2 
PO PO PO 0.9863 0.0137 PO PO PO 
PO PO PO 0.9838 0.015 PO PO PO 
PO PO PO 0.9858 0.013 PO PO PO 
PHS 2 2 0.5145 0.0059 ERSAdeg ERSArel 2 
HV 3 3 0.2185 0.0025 3 CO 4 
HC 4 4 0.1319 0.0 4 NA 4 
HC 4 4 0.1327 0.0012 4 NA 4 
HV 3 3 0.3177 0.0177 3 CO 3 
HC 4 3 0.1878 0.0 4 NA 4 
HC 4 3 0.2251 0.0012 4 NA 4 
HV 3 3 0.2846 0.0 3 HV 3 
HC 4 4 0.1394 0.0 4 NA 4 
HC 4 3 0.1883 0.0014 4 NA 4 
HV 3 3 0.2562 0.0014 3 HV 3 
HV 3 3 0.3192 0.0 3 CO 3 
PHS 2 2 0.6664 0.0017 FS FS 2 
HV 3 3 0.2634 0.0066 3 HV 3 
HV 3 2 0.4023 0.006 3 CO 3 
HV 3 2 0.3751 0.0039 3 GGP 3 
PHS 2 2 0.5249 0.0081 2 AV 2 
HV 3 3 0.2485 0.0 3 CO 3 
HV 3 3 0.3224 0.0055 3 CO 3 
HV 3 3 0.2968 0.0015 3 GGP 3 
PHS 2 2 0.5004 0.0066 2 AV 2 
HV 3 3 0.2258 0.0038 3 HV 4 
HV 3 3 0.2494 0.0022 3 CO 3 
HV 3 3 0.2518 0.0044 3 HV 3 
PHS 2 2 0.6084 0.0283 FS FS 2 
HV 3 2 0.3651 0.0 3 HV 3 
HV 3 2 0.3716 0.0065 3 CO 3 
PHS 2 2 0.48 0.0219 2 AV 2 
HV 3 3 0.33 0.0011 3 HV 3 
HV 3 3 0.2979 0.0011 3 HV 3 
PHS 2 2 0.5021 0.0237 2 AV 2 
HV 3 3 0.2715 0.0 3 CO 3 
HV 3 3 0.3132 0.0011 3 CO 3 
PO PO PO 0.9734 0.0251 PO PO PO 
PO PO PO 0.9812 0.0177 PO PO PO 
PO PO PO 0.9853 0.0126 PO PO PO 
MHS 2 2 0.4976 0.0073 3 CO 2 
PO PO PO 0.9885 0.0101 PO PO PO 
PO PO PO 0.9893 0.0095 PO PO PO 
PO PO PO 0.9864 0.0128 PO PO PO 
GP 2 2 0.5771 0.0113 2 HS 2 
GP 2 2 0.4579 0.015 2 HS 2 
GP 2 2 0.6007 0.0085 2 AV 2 
GP 2 2 0.52 0.0353 2 AV 2 
GP 2 2 0.5587 0.0027 2 HS 2 
GP 2 2 0.6626 0.0155 FS FS 2 
GP 2 2 0.6055 0.0024 2 HS 2 
PO PO PO 0.9693 0.0307 PO PO PO 
GP 2 2 0.6441 0.0078 2 HS 2 
GP 2 2 0.5667 0.0133 3 CO 2 
GP 2 2 0.566 0.0154 2 HS 2 
PO PO PO 0.9855 0.0135 PO PO PO 
MHS 2 2 0.5634 0.0017 2 HS 2 
HV 3 3 0.3225 0.0053 3 CO 3 
HC 4 3 0.1944 0.0 4 NA 4 
HC 4 3 0.1955 0.0012 4 NA 4 
HC 4 3 0.203 0.0012 3 CO 4 
HV 3 3 0.2851 0.0015 3 CO 3 
HC 4 3 0.1887 0.0 4 NA 4 
HC 4 4 0.1687 0.0012 4 NA 4 
HV 3 2 0.3599 0.0095 3 CO 3 
HC 4 3 0.248 0.0 3 CO 3 
HC 4 3 0.2193 0.0029 4 NA 4 
HC 4 3 0.2254 0.0012 3 CO 4 
HV 3 2 0.3465 0.007 3 CO 3 
HC 4 3 0.1827 0.0 4 NA 4 
HC 4 3 0.2176 0.0036 4 NA 4 
HV 3 3 0.3214 0.0036 3 CO 3 
HC 4 3 0.2387 0.0 3 CO 4 
HC 4 3 0.2095 0.0026 4 NA 4 
HV 3 2 0.4015 0.012 2 HS 3 
HC 4 3 0.2629 0.0016 3 CO 3 
HC 4 3 0.2382 0.0023 3 CO 4 
HV 3 2 0.3529 0.0056 3 CO 3 
HC 4 3 0.2284 0.0012 3 CO 4 
HC 4 3 0.2095 0.0023 4 NA 4 
HV 3 3 0.3073 0.013 3 CO 3 
HV 3 3 0.3162 0.0028 3 CO 3 
HV 3 3 0.3106 0.0042 3 CO 3 
MHS 2 2 0.5501 0.025 2 HS 2 
HV 3 2 0.3567 0.0048 3 CO 3 
HV 3 3 0.2818 0.0066 ERSAdeg ERSArel 3 
HV 3 2 0.3787 0.0026 3 CO 3 
HV 3 2 0.3531 0.008 3 CO 3 
HV 3 3 0.338 0.0034 3 CO 3 
HV 3 2 0.3862 0.0013 3 CO 3 
HV 3 2 0.3875 0.006 3 CO 3 
PO PO PO 0.9907 0.008 PO PO PO 
PO PO PO 0.9907 0.0065 PO PO PO 
PO PO PO 0.973 0.026 PO PO PO 
PO PO PO 0.976 0.0216 PO PO PO 
PO PO PO 0.9798 0.0187 PO PO PO 
PO PO PO 0.9745 0.0245 PO PO PO 
PO PO PO 0.9899 0.0101 PO PO PO 
PO PO PO 0.9902 0.008 FS FS PO 
PO PO PO 0.9738 0.0236 PO PO PO 
PO PO PO 0.9788 0.0206 PO PO PO 
PO PO PO 0.9825 0.0166 FS FS PO 
MHS 2 2 0.4734 0.0043 2 HS 2 
MHS 2 2 0.5791 0.0041 3 CO 2 
PO PO PO 0.9852 0.0148 PO PO PO 
PO PO PO 0.9733 0.0266 PO PO PO 
PO PO PO 0.9836 0.0143 PO PO PO 
PO PO PO 0.9801 0.0159 PO PO PO 
GP 2 2 0.4909 0.006 2 HS 2 
GP 2 2 0.6273 0.0107 2 HS 2 
GP 2 2 0.5185 0.0113 2 HS 2 
GP 2 2 0.5064 0.0117 2 HS 2 
GP 2 2 0.4553 0.0113 2 HS 2 
GP 2 2 0.5983 0.0065 2 HS 2 
GP 2 2 0.5588 0.0066 2 AV 2 
GP 2 2 0.565 0.0056 2 HS 2 
PO PO PO 0.9666 0.0294 PO PO PO 
PO PO PO 0.9801 0.0199 PO PO PO 
PO PO PO 0.9741 0.0259 PO PO PO 
PO PO PO 0.9909 0.0091 PO PO PO 
PO PO PO 0.9788 0.0187 PO PO PO 
MHS 2 2 0.609 0.0157 2 HS 2 
MHS 2 2 0.5982 0.0093 2 HS 2 
MHS 2 2 0.5419 0.0104 3 CO 2 
PO PO PO 0.9972 0.0025 PO PO PO 
PO PO PO 0.9763 0.0224 PO PO PO 
PO PO PO 0.9848 0.0148 PO PO PO 
PO PO PO 0.9364 0.0603 PO PO PO 
PO PO PO 0.8723 0.1242 PO PO PO 
PO PO PO 0.9912 0.0077 PO PO PO 
PHS 2 2 0.4661 0.0124 2 AV 2 
PHS 2 2 0.5473 0.0109 2 AV 2 
PHS 2 2 0.4822 0.0021 2 AV 2 
PHS 2 2 0.6043 0.0062 2 AV 2 
PHS 2 2 0.6018 0.013 FS FS 2 
PHS 2 2 0.6122 0.0109 2 AV 2 
PHS 2 2 0.553 0.0026 2 HS 2 
MHS 2 2 0.5787 0.0081 2 HS 2 
HV 3 3 0.3126 0.0048 3 CO 3 
HV 3 2 0.3641 0.0024 3 CO 3 
HV 3 3 0.2643 0.0068 3 CO 3 
HV 3 3 0.2876 0.0025 3 CO 3 
MHS 2 2 0.5949 0.0107 2 HS 2 
MHS 2 2 0.528 0.0048 3 CO 2 
MHS 2 2 0.5272 0.0027 3 CO 2 
PHS 2 2 0.5379 0.0056 2 AV 2 
PHS 2 2 0.5563 0.0062 2 AV 2 
MHS 2 2 0.5818 0.0071 2 HS 2 
HV 3 3 0.3189 0.0 3 CO 3 
HV 3 3 0.3407 0.0 3 CO 3 
MHS 2 2 0.538 0.0049 2 HS 2 
HV 3 3 0.27 0.0014 3 CO 3 
MHS 2 2 0.6371 0.0026 2 HS 2 
HV 3 3 0.3246 0.0032 3 HV 3 
HV 3 3 0.2805 0.0097 3 CO 3 
HV 3 3 0.3087 0.0029 3 CO 3 
HV 3 2 0.3687 0.0 3 CO 3 
MHS 2 2 0.5373 0.0077 2 HS 2 
HV 3 3 0.3052 0.0 3 CO 3 
HV 3 3 0.2438 0.0019 3 CO 4 
AV 2 2 0.5018 0.055 2 HS 2 
MHS 2 2 0.4861 0.015 3 CO 2 
HV 3 3 0.2999 0.0214 3 CO 3 
HC 4 3 0.1976 0.0012 4 NA 4 
HC 4 3 0.2049 0.001 4 NA 4 
HC 4 3 0.1928 0.0 4 NA 4 
HC 4 3 0.2251 0.0014 3 CO 4 
HV 3 3 0.2265 0.013 3 CO 4 
HV 3 3 0.2565 0.0046 3 CO 3 
HV 3 3 0.2654 0.0104 3 CO 3 
HV 3 3 0.3062 0.0012 3 CO 3 
MHS 2 2 0.4866 0.0153 3 CO 2 
HV 3 3 0.3211 0.0044 3 CO 3 
HC 4 3 0.2158 0.0056 3 CO 4 
HC 4 3 0.1901 0.0018 4 NA 4 
HC 4 3 0.1888 0.0 3 CO 4 
HV 3 3 0.2817 0.0066 3 CO 3 
HV 3 3 0.2865 0.0078 3 CO 3 
HV 3 3 0.294 0.0 3 CO 3 
FS FS FS 0.5388 0.2594 FS FS FS 
AV 2 2 0.5286 0.014 3 CO 2 
CO 3 3 0.3399 0.0014 3 CO 3 
CO 3 3 0.2573 0.0025 3 CO 3 
CO 3 3 0.2752 0.0028 3 CO 3 
CO 3 3 0.3118 0.0024 3 CO 3 
CO 3 3 0.3067 0.0061 3 CO 3 
CO 3 3 0.3352 0.0035 3 CO 3 
CO 3 3 0.3183 0.0023 3 CO 3 
AV 2 2 0.5421 0.0 3 CO 2 
CO 3 3 0.3094 0.001 3 CO 3 
CO 3 3 0.3264 0.001 3 CO 3 
CO 3 3 0.2608 0.0014 3 CO 3 
CO 3 3 0.2927 0.0 3 CO 3 
CO 3 3 0.2769 0.0 3 CO 3 
CO 3 3 0.2977 0.0 3 CO 3 
CO 3 3 0.3224 0.0012 3 CO 3 
AV 2 2 0.5643 0.007 3 CO 2 
CO 3 3 0.3217 0.0061 3 CO 3 
CO 3 3 0.2748 0.0066 3 CO 3 
CO 3 3 0.2654 0.0047 3 CO 3 
CO 3 3 0.2791 0.0034 3 CO 3 
CO 3 2 0.3528 0.0142 3 CO 3 
CO 3 3 0.3368 0.0027 3 CO 3 
CO 3 3 0.2835 0.009 3 CO 3 
AV 2 2 0.5889 0.0044 3 CO 2 
CO 3 2 0.3819 0.0071 3 CO 3 
CO 3 3 0.3209 0.0033 3 CO 3 
CO 3 3 0.2856 0.0056 3 CO 3 
CO 3 3 0.3074 0.0019 3 CO 3 
CO 3 3 0.2655 0.0056 3 CO 3 
CO 3 3 0.3323 0.0092 3 CO 3 
CO 3 3 0.3093 0.0053 3 CO 3 
AV 2 2 0.5228 0.0018 3 CO 2 
CO 3 3 0.2801 0.0 3 CO 3 
CO 3 3 0.3001 0.0 3 CO 3 
CO 3 3 0.2663 0.0014 3 CO 3 
CO 3 3 0.3009 0.0 3 CO 3 
CO 3 3 0.2808 0.0 3 CO 3 
CO 3 3 0.2867 0.0 3 CO 3 
CO 3 3 0.2902 0.0039 3 CO 3 
